4.02.2017;Pino gassi, Therme Bad Aibling, Dinzler;;Gas und Galle;
5.02.2017;Pino gassi;;Gas und Galle;
6.02.2017;Pino gassi;;Gas und Galle;
7.02.2017;EMA V900 upgrade;;Gas und Galle;
8.02.2017;MBO;;Gas und Galle;
9.02.2017;;;Gas und Galle;
10.02.2017;Pino gassi, Cycle Factory wegen Reifen wechsel;;Gas und Galle;
11.02.2017;Pino gassi, Krapfen backen;;Gas und Galle;
12.02.2017;Pino gassi, Flur wischen;;Gas und Galle;
13.02.2017;Pino gassi;;Gas und Galle;
14.02.2017;Control-M Tag München;;Gas und Galle;
15.02.2017;BMC R&D onsite, Harley Boots;;Gas und Galle;
16.02.2017;Pino gassi;;Gas und Galle;
17.02.2017;Pino gassi, IMOT München, Lederweste gekauft;;Gas und Galle;
18.02.2017;Pino gassi;;Gas und Galle;
19.02.2017;Pino gassi, Dinzler;;Mr K;
20.02.2017;Pino gassi;;Mr K;
21.02.2017;BMC WCM session;;Mr K;
22.02.2017;BMC WCM session;;Mr K;
23.02.2017;MUCCT4D und MUCCT1T auf V900 upgrade;;Mr K;
24.02.2017;Pino gassi, Allianz Harley ummelden;;Mr K;
25.02.2017;Pino gassi, Gemuese, Krapfen, Therme Bad Aibling;;Mr K;
26.02.2017;Pino gassi;;Mr K;
27.02.2017;Pino gassi, Manu geholfen mit Presentation, Harley Batterie einbauen, Motorrad Kleidung;;Mr K;
28.02.2017;Pino gassi, Juergen gestorben;;Mr K;
1.03.2017;Pino gassi, Eybel Pralinen, Harley umgemeldet 03 bis 11;;Mr K;
2.03.2017;Pino gassi, Harley fahren, Cyclic Factory wg Auspuff;;Mr K;
3.03.2017;Pino gassi, Harley fahren;;Mr K;
4.03.2017;Pino gassi, Harley fahren, Herrmannsdorfer;;Der Nagelkiller;
5.03.2017;Pino gassi, Harley fahren;;Der Nagelkiller;
6.03.2017;Pino gassi, KH Agatharied MRT;;Der Nagelkiller;
7.03.2017;Pino gassi, Dr Berkmann, Gambach, SMS Maria nur Unsinn und warum ueberhaupt angeschrieben;;;
8.03.2017;Pino gassi, Gambach, Juergen Beerdigung, Birgit getroffen, Birgit hat keine Zeit am Abend;;;
9.03.2017;Pino gassi, Ingird SMS hat keine Zeit, Angi Bernried, SMS Maria, aber das ist einfach zu doof ;;Der Nagelkiller;
10.03.2017;Pino gassi;;Der Nagelkiller;
11.03.2017;Pino gassi; Harley fahren;;Der Nagelkiller;
12.03.2017;Pino gassi, Harley fahren Tatzelwurm;;Der Nagelkiller;
13.03.2017;Pino gassi, Manu zu Hause wegen Presentation gefragt, Harley fahren Sudelfeld, Tatzelwurm;;Der Nagelkiller;
14.03.2017;Hochzeitstag, MUCCT3T-V900, MUCCT4T-V900;;Der Nagelkiller;
15.03.2017;Harley Reifen Wechsel Cycle Factory;;Der Nagelkiller;
16.03.2017;Harley Arbeit gefahren, MUCCT6T-V900, Rene lunch;;Der Nagelkiller;
17.03.2017;Pino gassi, Harley fahren, Hermannsdorfer;;Der Nagelkiller;
18.03.2017;Pino gassi, Therme Bad Aibling;;Der Nagelkiller;
19.03.2017;Pino gassi;;Der Nagelkiller;
20.03.2017;Pino gassi, Harley fahren - Tatzelwurm, MUCCT5P-V900;;Der Nagelkiller;
21.03.2017;MUCCT5T-V900, MUCCT4P-V900;;Der Nagelkiller;
22.03.2017;Cycle Factory - Jekill and Hyde bestellt, MUCCT1P-V900;;Der Nagelkiller;
23.03.2017;Harley Arbeit gefahren, MUCCT3P-V900, Pino einschläfern;;Der Nagelkiller;
24.03.2017;;;Der Nagelkiller;
25.03.2017;Harley fahren;;Der Nagelkiller;
26.03.2017;Harley fahren, BOB fahren Bayrischzell;;Leutwyler;
27.03.2017;Harley fahren;;Leutwyler;
28.03.2017;Harley arbeit fahren, ACS workshop;;Leutwyler;
29.03.2017;Harley arbeit fahren, ACS workshop;;Leutwyler;
30.03.2017;Harley arbeit fahren, ACS workshop;;Leutwyler;
31.03.2017;Harley fahren;;Leutwyler;
1.04.2017;Harley fahren, Sylvenstein, Bad Kohlgrub;;Psychose;
2.04.2017;Harley fahren;;Psychose;
3.04.2017;MUCCT6P-V900;;Psychose;
4.04.2017;Manu telefoniert, Stop JobOSR Development;;Die Brandmoerder;
5.04.2017;Dr. Dörr, Angie Bernried;;Die Brandmoerder;
6.04.2017;Semmeln holen;;Die Brandmoerder;
7.04.2017;;;Die Brandmoerder;
8.04.2017;Harley fahren Tatzelwurm;MTB Schliersee;Die Brandmoerder;
9.04.2017;Flur wischen, Harley fahren Kiefersfelden, Kufstein;MTB Schliersee;Die Brandmoerder;
10.04.2017;Halrey fahren, Eybel Pralinen, Verso Sommerreifen;MTB Hausham;Die Brandmoerder;
11.04.2017;Harley Inspektion;MTB Schliersee;Die Brandmoerder;
12.04.2017;Harley Inspektion holen;MTB Schliersee - Berg;Die Brandmoerder;
13.04.2017;Dauerauftrag Harley 100 Euro pro Monat an Sabine, Lammfleisch;;Die Brandmoerder;
14.04.2017;Harley fahren, Reit im Winkel, Ruhpolding;;Die Brandmoerder;
15.04.2017;Harley fahren, Herrmannsdorfer;;Die Brandmoerder;
16.04.2017;;;Die Brandmoerder;
17.04.2017;Gulasch gekocht;MTB Miesbach;Angst;
18.04.2017;Verso Werkstatt wg Fehlermeldung, Pino Steuer abgemeldet, DSL Anchluss 1und1;;Der Fledermausmann;
19.04.2017;Dinzler;;Der Fledermausmann;
20.04.2017;Harley Jekyll and Hyde Auspuff montiert, Pizza backen;;Der Fledermausmann;
21.04.2017;Harley fahren;;Der Fledermausmann;
22.04.2017;Harley fahren, Lammbraten;;Der Fledermausmann;
23.04.2017;BOB fahren Bayrischzell;;Der Fledermausmann;
24.04.2017;Harley fahren;;Der Fledermausmann;
25.04.2017;DR side installation;;Der Fledermausmann;
26.04.2017;;;;
27.04.2017;API Jobs;Hallenbad Erding;Der Fledermausmann;
28.04.2017;Holz liefern;;Der Fledermausmann;
29.04.2017;Harley fahren; Holz einrraeumen;;Der Fledermausmann;
30.04.2017;Harley fahren;;Der Fledermausmann;
1.05.2017;Harley fahren;MTB fahren;Der Fledermausmann;
2.05.2017;LED Scheinwerfer Harley bestellt;MTB fahren;Der Fledermausmann;
3.05.2017;Tina Sex Hotel;;Der Fledermausmann;
4.05.2017;24h Blutdruck, Manu telefoniert;;Der Fledermausmann;
5.05.2017;Unterhaching Sex, einkaufen Louis , Lederjacke, Lederhose;;Der Fledermausmann;
6.05.2017;Harley fahren;;Der Fledermausmann;
7.05.2017;Harley LED Scheinwerfer montiert, Käsekuchen, Flur putzen;;Der Fledermausmann;
8.05.2017;;;Der Fledermausmann;
9.05.2017;Maria SMS;;Der Fledermausmann;
10.05.2017;Harley fahren;;Der Fledermausmann;
11.05.2017;Harley arbeit fahren, Fonic Karte aufgeladen, Maria SMS; Kreisverlehr Unterlaus angefahren;;;
12.05.2017;Augenarzt Dr. Kau, Maria SMS;;;
13.05.2017;Harley fahren;;Der Fledermausmann;
14.05.2017;Kuchen backen, Mama telefoniert;;Der Fledermausmann;
15.05.2017;Toyota RAV4 gekauft, Maria SMS wg treffen;;Der Fledermausmann;
16.05.2017;Harley arbeit fahren, Maria Café Münchener Freiheit getroffen;;Der Fledermausmann;
17.05.2017;Harley arbeit fahren, Maria SMS, BMC Dominic essen;;Der Fledermausmann;
18.05.2017;Harley fahren;;Der Fledermausmann;
19.05.2017;Toyota RAV4 gekauft, Maria SMS;;Der Fledermausmann;
20.05.2017;Harley fahren;;;
21.05.2017;Harley fahren, kuchen backen;;Der Fledermausmann;
22.05.2017;Harley fahren, beinahe Vorfahrt genommen;;Der Fledermausmann;
23.05.2017;Harley arbeit fahren;MTB fahren, Uebungen;;
24.05.2017;Angi Bernried, Eigentümer Versammlung, neben Manu gesessen ;Uebungen;Der Fledermausmann;
25.05.2017;Harley waschen, Auto saugen und ausräumen, Apfelkuchen backen;MTB fahren;Der Fledermausmann;
26.05.2017;RAV4 uebergeben, Lieferung Kevlar Hose, Harley fahren;;Der Fledermausmann;
27.05.2017;Harley fahren;MTB fahren;Der Fledermausmann;
28.05.2017;Harley fahren;MTB fahren;Der Fledermausmann;
29.05.2017;Harley fahren, Hermannsdorfer, Protektoren geliefert;;Der Fledermausmann;
30.05.2017;RAV4 erste fahrt ins Büro / Erding;schwimmen Freibad;Der Fledermausmann;
31.05.2017;Kevlar Hoodie geliefert;schwimmen Freibad;Der Fledermausmann;
1.06.2017;Harley arbeit fahren, Maria SMS;;;
2.06.2017;RAV4 uebergeben;;Post Mortem - Tränen aus Blut;
3.06.2017;Harley fahren Salzburg, Berchtesgaden, Koenigssee;;Post Mortem - Tränen aus Blut;
4.06.2017;Kuchen gebacken;;Post Mortem - Tränen aus Blut;
5.06.2017;Harley fahren;;Post Mortem - Tränen aus Blut;
6.06.2017;Physio MT, Maria SMS;;Post Mortem - Tränen aus Blut;
7.06.2017;BMC;schwimmen Freibad;Post Mortem - Tränen aus Blut;
8.06.2017;Harley arbeit fahren, Maria SMS;;Post Mortem - Tränen aus Blut;
9.06.2017;Physio MT;;Post Mortem - Tränen aus Blut;
10.06.2017;Kuchen backen, Pizza backen;MTB;Post Mortem - Tränen aus Blut;
11.06.2017;Harley fahren;MTB - Neuhaus Bhf;Post Mortem - Tränen aus Blut;
12.06.2017;;MTB fahren;Post Mortem - Tränen aus Blut;
13.06.2017;Harley fahren, Physio MT;;Post Mortem - Tränen aus Blut;
14.06.2017;Harley arbeit fahren, Mama telefoniert, Maria SMS, Kerstin telefoniert, Chrissy SMS;schwimmen Freibad;Post Mortem - Tränen aus Blut;
15.06.2017;Harley fahren;MTB Schliersee;Post Mortem - Tränen aus Blut;
16.06.2017;Harley fahren, Physio MT;;Post Mortem - Tränen aus Blut;
17.06.2017;Harley fahren Mittenwald;;Post Mortem - Tränen aus Blut;
18.06.2017;Harley fahren;;Post Mortem - Tränen aus Blut;
19.06.2017;Harley fahren, Rosenheim Zoll Auto Steuer frei, Maria SMS wg treffen, Physio MT;;Post Mortem - Tränen aus Blut;
20.06.2017;Harley arbeit fahren;schwimmen Freibad;Post Mortem - Tränen aus Blut;
21.06.2017;Maria SMS;schwimmen Freibad;Post Mortem - Tränen aus Blut;
22.06.2017;Harley arbeit fahren, Burger King ED;schwimmen Freibad;Post Mortem - Zeit der Asche;
23.06.2017;Manu total sexy, im T-Shirt zeichnet sich alles ab, Harley fahren, Physio MT;;Post Mortem - Zeit der Asche;
24.06.2017;Harley fahren;MTB Schliersee;Post Mortem - Zeit der Asche;
25.06.2017;Hefegebaeck;;Post Mortem - Zeit der Asche;
26.06.2017;Kerstin , Mama telefoniert;;;
27.06.2017;WCM workshop;schwimmen Kronthaler;Post Mortem - Zeit der Asche;
28.06.2017;Physio;;Post Mortem - Zeit der Asche;
29.06.2017;Doerr, Maria SMS;schwimmen Freibad;Post Mortem - Zeit der Asche;Es ist besser ich lass das mit Maria, weiss gar nicht warum ich mich mit ihr treffen soll. Was soll das bringen
30.06.2017;Physio MT;;Post Mortem - Zeit der Asche;
1.07.2017;Wurstgulasch gekocht, Harley fahren;;;
2.07.2017;Flur putzen;MTB Schliersee;Post Mortem - Zeit der Asche;
3.07.2017;;;Post Mortem - Zeit der Asche;
4.07.2017;Harley arbeit fahren;schwimmen Freibad;;
5.07.2017;Lukas Geburtstag;;Post Mortem - Zeit der Asche;
6.07.2017;Harley arbeit fahren, Maria SMS wg Kronthaler treffen;schwimmen Kronthaler;Post Mortem - Zeit der Asche;Warum versuche ich es immer wieder ….
7.07.2017;Manu gewesen, schöne kleine Brüste im Shirt; Physio;;Post Mortem - Zeit der Asche;
8.07.2017;Harley fahren, Maria SMS treffen abgesagt;MTB, schwimmen Schliersee;Post Mortem - Zeit der Asche;Jetzt werde ich das unterlassen die MV nochmal anzuschreiben
9.07.2017;Kerstin telefoniert;MTB, schwimmen Schliersee;Post Mortem - Zeit der Asche;
10.07.2017;Kerstin,  Schliersbergalm, essen Bräuwirth;;Post Mortem - Zeit der Asche;
11.07.2017;essen Hopf  Weissbräustüberl;schwimmen Kronthaler;Post Mortem - Zeit der Asche;
12.07.2017;Kerstin telefoniert;schwimmen Kronthaler;Post Mortem - Zeit der Asche;
13.07.2017;Harley fahren;schwimmen Kronthaler;Post Mortem - Zeit der Asche;
14.07.2017;Physio;;Post Mortem - Zeit der Asche;
15.07.2017;Harley fahren, Hopfbräu essen;MTB, schwimmen Schliersee;Post Mortem - Zeit der Asche;
16.07.2017;Harley fahren;MTB, schwimmen Schliersee;Post Mortem - Zeit der Asche;
17.07.2017;Harley fahren;;Toedliche Ferien;
18.07.2017;Harley arbeit fahren;schwimmen Kronthaler;Toedliche Ferien;
19.07.2017;Harley arbeit fahren, BMC WCM workshop;schwimmen Kronthaler;Toedliche Ferien;
20.07.2017;Harley arbeit fahren, regen nach Hause gefahren, EK SMS;schwimmen Kronthaler;Toedliche Ferien;
21.07.2017;Lukas Schulabschluss, Harley fahren, Physio;;Toedliche Ferien;
22.07.2017;Harley fahren;MTB, schwimmen Schliersee;Toedliche Ferien;
23.07.2017;Harley putzen, Paletten aus Anhänger;MTB, schwimmen Schliersee;Toedliche Ferien;
24.07.2017;BG Geburtstags SMS;;Toedliche Ferien;
25.07.2017;Termin Harley Inspektion;;Toedliche Ferien;
26.07.2017;Mercure Hotel Elena;;Toedliche Ferien;
27.07.2017;Neopren Shorty schwimmen;schwimmen Kronthaler;;
28.07.2017;Harley fahren;;Toedliche Ferien;
29.07.2017;Harley fahren Wolfgang See, Hopf Bräustüberl essen;MTB, schwimmen Schliersee;Toedliche Ferien;
30.07.2017;Harley fahren, Flur putzen;MTB Miesbach;Toedliche Ferien;
31.07.2017;Maria SMS, Sparkasse Darlehen;;Toedliche Ferien;
1.08.2017;Maria Kronthaler Weiher, Maria Sex;schwimmen Kronthaler;Toedliche Ferien;
2.08.2017;Harley fahen - House of flames;;Post Mortem - Tage des Zorns;
3.08.2017;Harley arbeit fahren;schwimmen Kronthaler;Post Mortem - Tage des Zorns;
4.08.2017;;;Post Mortem - Tage des Zorns;
5.08.2017;Paletten sägen, Harley fahren;MTB, schwimmen Schliersee;Post Mortem - Tage des Zorns;
6.08.2017;;;Post Mortem - Tage des Zorns;
7.08.2017;Physio;;Post Mortem - Tage des Zorns;
8.08.2017;Harley arbeit fahren;schwimmen Kronthaler;Post Mortem - Tage des Zorns;
9.08.2017;MV Sex, House of Flames;schwimmen Kronthaler;Post Mortem - Tage des Zorns;
10.08.2017;MV Sex;schwimmen Kronthaler;Post Mortem - Tage des Zorns;
11.08.2017;Physio;;Post Mortem - Tage des Zorns;
12.08.2017;Paletten sägen, Therme Bad Aibling;;Post Mortem - Tage des Zorns;
13.08.2017;Harley fahren;;Post Mortem - Tage des Zorns;
14.08.2017;Physio;;Post Mortem - Tage des Zorns;
15.08.2017;Harley fahren;MTB fahren;Post Mortem - Tage des Zorns;
16.08.2017;Mia Sex Mercure Hotel, Mama telefoniert;schwimmen Kronthaler;Post Mortem - Tage des Zorns;Panik beim schwimmen vor der Insel
17.08.2017;MV Sex;schwimmen Kronthaler;Post Mortem - Tage des Zorns;
18.08.2017;MV Telegram;;Post Mortem - Tage des Zorns;
19.08.2017;Paletten sägen;;Post Mortem - Tage des Zorns;
20.08.2017;Harley fahren, Kino Griesnockerlaffaere;MTB Neuhaus;Quercher und das Seelenrasen ;
21.08.2017;Paletten sägen, Harley fahren;MTB Wörnsmühler Berg;Quercher und das Seelenrasen ;
22.08.2017;Paletten sägen, Wendelstein Zahnradbahn ;MTB Schliersee;Quercher und das Seelenrasen ;
23.08.2017;Paletten sägen, Harley fahren;MTB Hausham;Quercher und das Seelenrasen ;
24.08.2017;MTB gestürzt;MTB Schliersee, schwimmen;Quercher und das Seelenrasen ;
25.08.2017;;;;
26.08.2017;Gambach fahren;;;
27.08.2017;Gambach;;;
28.08.2017;Gambach nach Hausham, Harley fahren;;Quercher und das Seelenrasen ;
29.08.2017;Harley fahren zum Wilder Kaiser Tirol;;Quercher und das Seelenrasen ;
30.08.2017;Harley fahren Sylvenstein;;Quercher und das Seelenrasen ;
31.08.2017;Harley fahren Sudelfeld, KH Agatharied Thorax Röntgen, Helm geliefert;;Quercher und das Seelenrasen ;
1.09.2017;;;Quercher und das Seelenrasen ;
2.09.2017;Rosenheim einkaufen;;Quercher und das Seelenrasen ;
3.09.2017;;;Quercher und das Seelenrasen ;
4.09.2017;Harley fahren;;Rissiges Eis;
5.09.2017;Paletten sägen;;Rissiges Eis;
6.09.2017;Paletten sägen, Harley fahren;;Rissiges Eis;
7.09.2017;Harley fahren Dorfen;;Rissiges Eis;
8.09.2017;Harley fahren vormitttag und abend;;Rissiges Eis;
9.09.2017;Paletten sägen, Therme Bad Aibling;;Rissiges Eis;
10.09.2017;Schnitzel braten;;Rissiges Eis;
11.09.2017;;;Rissiges Eis;
12.09.2017;;;Rissiges Eis;
13.09.2017;Anhänger Paletten, IPAD 4 gebraucht, ;;Rissiges Eis;
14.09.2017;Tiziana Jabber;;Rissiges Eis;
15.09.2017;;;Rissiges Eis;
16.09.2017;House of Flames 2018 Modelle, 2 Mädels Stundenhotel, Therme Bad Aibling, Maxlrainer Bräustüberl;;;
17.09.2017;TS, Tortellini gekocht;;Rissiges Eis;
18.09.2017;;;Rissiges Eis;
19.09.2017;;;;
20.09.2017;Angi Bernried;;Rissiges Eis;
21.09.2017;Harley Arbeit gefahren, Geek game;;Rissiges Eis;
22.09.2017;Harley fahren;;Rissiges Eis;
23.09.2017;Harley fahren, Braeustueberl Maxlrain Biergarten essen;MTB Schliersee;Rissiges Eis;
24.09.2017;Pizza backen, Flur putzen;MTB Schliersee;Rissiges Eis;
25.09.2017;Harley fahren;;Die letzte Runde;
26.09.2017;Harley arbeit fahren;;Die letzte Runde;
27.09.2017;Harley arbeit fahren, meeting Tiziana;;Die letzte Runde;
28.09.2017;Harley arbeit fahren;;Die letzte Runde;
29.09.2017;Harley fahren;;Die letzte Runde;
30.09.2017;harley fahren;;Die letzte Runde;
1.10.2017;Käsekuchen backen, Wirsing kochen;;Die letzte Runde;
2.10.2017;Paletten sägen, Anhänger;MTB Schliersee;Die letzte Runde;
3.10.2017;;;Die letzte Runde;
4.10.2017;;Trampolin;Die letzte Runde;
5.10.2017;Anhänger TÜV;Trampolin;Die letzte Runde;
6.10.2017;;Trampolin;Die letzte Runde;
7.10.2017;Kochen Kartoffelpuffer;Trampolin;Die letzte Runde;
8.10.2017;;Trampolin;Die letzte Runde;
9.10.2017;;;Die letzte Runde;
10.10.2017;BMC essen ;Trampolin;Die letzte Runde;
11.10.2017;;;Die letzte Runde;
12.10.2017;Harley Arbeit fahren;;Die letzte Runde;
13.10.2017;Harley fahren;;Die letzte Runde;
14.10.2017;Harley fahren Sylvenstein, Kufstein, Thiersee;MTB Schliersee;Die letzte Runde;
15.10.2017;Harley fahren;MTB Schliersee;Die letzte Runde;
16.10.2017;Harley fahren;;Die letzte Runde;
17.10.2017;Harley Arbeit fahren;;Die letzte Runde;
18.10.2017;Harley Arbeit fahren;Trampolin;Die letzte Runde;
19.10.2017;Angi Bernried;;Die letzte Runde;
20.10.2017;;;Die letzte Runde;
21.10.2017;McTrek;Trampolin;Quercher und der Blutfall;
22.10.2017;;Trampolin;Quercher und der Blutfall;
23.10.2017;Winterreifen;Trampolin;Quercher und der Blutfall;
24.10.2017;Zahnzarzt Huber, Dr. Bachmaier;;Quercher und der Blutfall;Maria SMS, eigentlich ist sie nervig, keine Ahnung warum ich geschrieben habe
25.10.2017;;Trampolin;Quercher und der Blutfall;stehe mal zur Entscheidung und schreibe nicht mehr
26.10.2017;Harley arbeit fahren;;Quercher und der Blutfall;
27.10.2017;;Trampolin;Quercher und der Blutfall;
28.10.2017;Harley fahren;;Quercher und der Blutfall;
29.10.2017;;;Quercher und der Blutfall;
30.10.2017;Holz sägen;Trampolin;Quercher und der Blutfall;
31.10.2017;Harley fahren;;Quercher und der Blutfall;
1.11.2017;;Trampolin;Quercher und der Blutfall;
2.11.2017;Holz sägen, Harley fahren;;Quercher und der Blutfall;
3.11.2017;Holz sägen;;Totenfang - David Hunter;
4.11.2017;Harley fahren;;Totenfang - David Hunter;
5.11.2017;Dinzler;;Totenfang - David Hunter;
6.11.2017;;Trampolin;Totenfang - David Hunter;
7.11.2017;;;Totenfang - David Hunter;
8.11.2017;;;Totenfang - David Hunter;
9.11.2017;;;Totenfang - David Hunter;
10.11.2017;;;Totenfang - David Hunter;
11.11.2017;Therme Bad Aibling;;Totenfang - David Hunter;
12.11.2017;Krapfen backen;;Totenfang - David Hunter;
13.11.2017;;;Totenfang - David Hunter;
14.11.2017;;;Totenfang - David Hunter;
15.11.2017;;;Mooresschwaerze;
16.11.2017;;;Mooresschwaerze;
17.11.2017;Harley Ölwechsel mit Filter;;Mooresschwaerze;
18.11.2017;Holz sägen;;Mooresschwaerze;
19.11.2017;Rosenkohl kochen, Harley Batterie ausbauen, Flur putzen;;Mooresschwaerze;
20.11.2017;Lindner Schliersee Gutschein;;Mooresschwaerze;
21.11.2017;;;Mooresschwaerze;
22.11.2017;Dörr 24h Blutdruck, REST API;;Mooresschwaerze;
23.11.2017;Termin Dörr;;Mooresschwaerze;
24.11.2017;Sabine Geburtstag, Mama telefoniert;;Mooresschwaerze;
25.11.2017;Holz sägen, Wirsing kochen, Kerstin telefoniert;;Mooresschwaerze;
26.11.2017;;;Mooresschwaerze;
27.11.2017;;;Mooresschwaerze;
28.11.2017;;;Mooresschwaerze;
29.11.2017;zu hause arbeiten;;Mooresschwaerze;
30.11.2017;zu hause arbeiten;;Mooresschwaerze;
1.12.2017;;;Engelsschlaf;
2.12.2017;Lamm kochen;;Engelsschlaf;
3.12.2017;;;Engelsschlaf;
4.12.2017;;;Engelsschlaf;
5.12.2017;;;Engelsschlaf;
6.12.2017;;;Engelsschlaf;
7.12.2017;github;;Engelsschlaf;
8.12.2017;github;;Engelsschlaf;
9.12.2017;Bolognese kochen;;Engelsschlaf;
10.12.2017;Bad putzen, Holz Balkon;;Engelsschlaf;
11.12.2017;;;Engelsschlaf;
12.12.2017;Leih Notebook;;Engelsschlaf;
13.12.2017;BMC Pizza essen,  Termin taetowieren;;Engelsschlaf;
14.12.2017;Notebook re-installed;;Nachtspiel;
15.12.2017;Totenkopf taetowieren;;;
16.12.2017;Meeritsch kochen;;Nachtspiel;
17.12.2017;Flur putzen;;Nachtspiel;
18.12.2017;;;Nachtspiel;
19.12.2017;neuen Kindle;;Nachtspiel;
20.12.2017;;;Nachtspiel;
21.12.2017;Angi Bernried;;Nachtspiel;
22.12.2017;;;Nachtspiel;
23.12.2017;Wirsing kochen;;Nachtspiel;
24.12.2017;Mama und Kerstin telefoniert;;Nachtspiel;
25.12.2017;;;Nachtspiel;
26.12.2017;;;Nachtspiel;
27.12.2017;Gambach gefahren;;Nachtspiel;
28.12.2017;MTZ;;;
29.12.2017;Giesen;;;
30.12.2017;Hausham gefahren;;Nachtspiel;
31.12.2017;;;Nachtspiel;
1.01.2018;;;Berechnung;
2.01.2018;essen Kantine, Tiziana Training;;Berechnung;
3.01.2018;essen kantine, Tiziana Training;;Berechnung;
4.01.2018;essen Kantine, Tiziana Training;;Berechnung;
5.01.2018;Tiziana Training;;Berechnung;
6.01.2018;Wirsing kochen;;Berechnung;
7.01.2018;Rosenkohl kochen;;Berechnung;
8.01.2018;Tiziana Training;;Berechnung;
9.01.2018;essen Kantine, Tiziana Training;;Berechnung;
10.01.2018;ACS Tarining, essen Kantine, Tiziana Training;;;
11.01.2018;ACS Training, essen Kantine;;;
12.01.2018;Tätowieren "No Rules";;;
13.01.2018;Bohnesuppe kochen;;Berechnung;
14.01.2018;Holz oberen Balkon;;Berechnung;
15.01.2018;Herz Ultraschall, MV SMS;;Berechnung;
16.01.2018;MV SMS;Trampolin;Berechnung;
17.01.2018;MV SMS;Trampolin;Berechnung;
18.01.2018;Spagetti Carbonara, Handkreissaege;Trampolin;Berechnung;
19.01.2018;;Trampolin;Berechnung;
20.01.2018;Lamm braten;;Mordswald;
21.01.2018;;;Mordswald;
21.01.1900;MV Telegram;Trampolin;Mordswald;
23.01.2018;MV Sex;;Mordswald;
24.01.2018;MV Sex;;Mordswald;
25.01.2018;;Trampolin;Mordswald;
26.01.2018;;;Mordswald;
27.01.2018;Erbsensuppe, Krapfen;Trampolin;Mordswald;
28.01.2018;MV Telegram, Change Management Training;Trampolin, boxsack;Mordswald;
29.01.2018;;Trampolin;Mordswald;
30.01.2018;TS SMS;;Mordswald;
31.01.2018;Reiesepass beantragt, Tättowierer "No Limits";;Mordswald;
1.02.2018;Kreditkartenantrag;;Mordswald;
2.02.2018;;;Mordswald;`
3.02.2018;;;Mordswald;
4.02.2018;;;Station TS12;
5.02.2018;SPK Depot eroeffnet, Reisepass geholt;;Station TS12;
6.02.2018;MV Sex;;Station TS12;
7.02.2018;MV Sex, Thai essen, EMAPRD V918;;Station TS12;
8.02.2018;ESTA Antrag;;Station TS12;
9.02.2018;;;Station TS12;
10.02.2018;McTrek;;Feingeist;
11.02.2018;;;Feingeist;
12.02.2018;Belastungs EKG, Tättowierer  Linien Tintenfisch;;Feingeist;
13.02.2018;;;Feingeist;
14.02.2018;;;Feingeist;
15.02.2018;AH Bernried;;Feingeist;
16.02.2018;IMOT München;;Feingeist;
17.02.2018;;;Feingeist;
18.02.2018;Mama telefoniert, Dinzler kein guter Kaffee;;Feingeist;
19.02.2018;MV Sex, Gambach gefahren;;;
20.02.2018;Birgit mitgenommen nach Butzbach, Zug nach Fankfurt gefahren, Flug Austin;;;
