24. Dezember 2019	Hagebaumarkt, Haehnchenschenkel braten	laufen (ueber Rathausstr)	Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
25. Dezember 2019	Abstellraum oben räumen, Maerklin Eisenbahn, Katzenkloos, Kratzbaum, Nudel mit Lachs kochen		Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
26. Dezember 2019	Ilona telefoniert, Nudel mit Lachs kochen	laufen (ueber Trigema)		
27. Dezember 2019	Wertstoffhof, Staubsaugen	laufen (ueber Trigema)	Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
28. Dezember 2019	einkaufen, kleinen Schrank Buero raeumen	laufen (ueber Trigema)	Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
29. Dezember 2019	Buero Boden geputzt, kl. Schrank als Regal, Gefrierschrank raeumen, Nudel mit Sosse und Pute aufgetaut	spazieren	Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
30. Dezember 2019		laufen (Schlierach, Rathaus)	Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
31. Dezember 2019		laufen (Schlierach, Rathaus)	Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
1. Januar 2020	Waesche waschen, Bettwaesche ausgeraeumt	laufen (Schlierach, Friedhof)	Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
2. Januar 2020	AH Bernried	laufen (Schlierach, Rathaus)	Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
3. Januar 2020	Staubsaugen		Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
4. Januar 2020	E-Muell, Papiermuell	laufen (Schlierach, Rathaus)	Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
5. Januar 2020	Kratzbaum WoZi abgebaut	laufen (Schlierach - kurz)	Der Maskenmörder (Ein Jack-Daniels-Thriller 12)	
6. Januar 2020	MV Riem abgeholt ,Sex zu Hause			
7. Januar 2020	MT, Pizza gekauft	laufen (Schlierach, Rathaus)	Der Maskenmörder (Ein Jack-Daniels-Thriller 12)	
8. Januar 2020	MV Sex im Auto		Der Maskenmörder (Ein Jack-Daniels-Thriller 12)	
9. Januar 2020				
9. Januar 2020	AH Bernried	laufen (Schlierach hin und zurueck)		
10. Januar 2020	einkaufen, Staubsaugen	laufen (Wald und zurueck)	Der Maskenmörder (Ein Jack-Daniels-Thriller 12)	
11. Januar 2020	Tortellini mit Lachs, CB hat abgesagt	laufen (Schlierach hin und zurueck)		
12. Januar 2020		Wade verletzt	Der Maskenmörder (Ein Jack-Daniels-Thriller 12)	
13. Januar 2020	MV Holki geholt ueber Nacht geblieben	Wade verletzt		
14. Januar 2020	MV Riem gefahren	Wade verletzt	Der Maskenmörder (Ein Jack-Daniels-Thriller 12)	
15. Januar 2020	Renate, Birgit, Robert Italiener essen	Wade verletzt	Der Maskenmörder (Ein Jack-Daniels-Thriller 12)	
16. Januar 2020		Wade verletzt		
17. Januar 2020		Wade verletzt		
18. Januar 2020	MV Holki abgeholt ,Sex zu Hause, Holki gefahren,  Essen Weissbräustueberl MB 	Wade verletzt	Der Maskenmörder (Ein Jack-Daniels-Thriller 12)	
19. Januar 2020	Kleines Zimmer OG geraeumt, Staubsaugen, Waesche waschen	laufen (Wald und zurueck)	Der Maskenmörder (Ein Jack-Daniels-Thriller 12)	
20. Januar 2020	Plastikmuell	laufen (Schlierach - kurz)	Der Maskenmörder (Ein Jack-Daniels-Thriller 12)	
21. Januar 2020	Wertstollhof Miesbach, Massage, Pizza essen	spazieren	Der Maskenmörder (Ein Jack-Daniels-Thriller 12)	
22. Januar 2020	AH Bernried	laufen,walken (Schlierach - kurz)		
23. Januar 2020	Amtsgericht wegen Nachlass	Wade verletzt	Der Maskenmörder (Ein Jack-Daniels-Thriller 12)	
24. Januar 2020	Staubsaugen	Wade verletzt	Der Maskenmörder (Ein Jack-Daniels-Thriller 12)	
25. Januar 2020	MV Holki abgeholt, geilen Sex zu Hause, nach ED gefahren, essen Braeuwirt MB	Wade verletzt	Der Maskenmörder (Ein Jack-Daniels-Thriller 12)	
26. Januar 2020	Maria kurz getroffen, Flug Nizza, Essen Rene, Renaud			
27. Januar 2020	CTLM Training, Sophia Antipolis, Essen Marcel, Tijs			
28. Januar 2020	BMC workshop, Bowling und Essen in Antibes			
29. Januar 2020	Team Frühstück mit Renaud			
30. Januar 2020	CTLM Training, MBO, Goliath amazon Prime			
31. Januar 2020	CTLM Training, Flug Nizza Muenchen			
1. Februar 2020	Goliath amazon Prime	laufen (Wald und zurueck)	Der Maskenmörder (Ein Jack-Daniels-Thriller 12)	
2. Februar 2020	Goliath amazon Prime	laufen (Wald und zurueck)	Der Maskenmörder (Ein Jack-Daniels-Thriller 12)	
3. Februar 2020	Merkur kuendigen		Der Maskenmörder (Ein Jack-Daniels-Thriller 12)	
4. Februar 2020	Massage, Italiener Pizza essen		Der Maskenmörder (Ein Jack-Daniels-Thriller 12)	
5. Februar 2020	MV Sex im Auto, Goliath amazon Prime		Der Maskenmörder (Ein Jack-Daniels-Thriller 12)	
6. Februar 2020		laufen (Wald und zurueck)	Der Maskenmörder (Ein Jack-Daniels-Thriller 12)	
7. Februar 2020	Sparkasse Schliersee, Zulasungsbescheining VRSCDX	laufen (Wald und zurueck)	Der Maskenmörder (Ein Jack-Daniels-Thriller 12)	
8. Februar 2020				
8. Februar 2020	Lukas Zimmer geraeumt mit Manuela, nass Wohnung wischen, Flur nass geputzt		Der Maskenmörder (Ein Jack-Daniels-Thriller 12)	
9. Februar 2020	Erding gefahren, MV Sex im Auto	laufen (ueber Rathausstr)	Der Hof - Simon Beckett	
10. Februar 2020		laufen (ueber Rathausstr)	Der Hof - Simon Beckett	
11. Februar 2020			Der Hof - Simon Beckett	
12. Februar 2020	Renate, Birgit, Robert Italiener essen			
13. Februar 2020	MV Sex im Auto		Der Hof - Simon Beckett	
14. Februar 2020	Zulassugstelle VRSCDX, Anhänger angemietet		Der Hof - Simon Beckett	
15. Februar 2020	Wertstoffhof Holz, Tauchflaschen, RAV waschen, Braeuwirt essen	laufen (Schlierach hin und zurueck)	Der Hof - Simon Beckett	
16. Februar 2020		laufen (Schlierach, Rathaus)	Der Hof - Simon Beckett	
17. Februar 2020	Staubsaugen, Altkleider, House of Flames Rechung FXDL und FLHTKL		Der Hof - Simon Beckett	
18. Februar 2020	Altkleider, Sparkasse Dollar geholt, Massage	laufen (Schlierach hin & zurueck, ohne gehen	Der Hof - Simon Beckett	
19. Februar 2020	MV Sex im Auto		Der Hof - Simon Beckett	
20. Februar 2020	AH Bernried, Pizza Miesbach Himmisepp	laufen (ueber Rathausstr), ohne Pause		
21. Februar 2020	Flug Muenchen Denver			
22. Februar 2020	Starbucks, Cherry Greek	Stepper 15Min		
23. Februar 2020	Starbucks,	Stepper 30 Min, 2maL		
24. Februar 2020	Starbucks Cherry Cricket Burger	Stepper 30 Min		
25. Februar 2020	Starbucks Cherry Cricket Burger	Stepper 30 Min		
26. Februar 2020	BMC CAB, Eishockey Spiel	Stepper 30 Min		
27. Februar 2020	BMC CAB	Stepper 45 Min		
28. Februar 2020	Starbucks, Flug Denver München	Stepper 30 Min		
29. Februar 2020	Oliver Flughafen abgeholt, MV mit nach Hausham gefahren			
1. März 2020	MV Hausham			
2. März 2020	MV Hausham			
3. März 2020	MV Hausham und Holzkirchen gefahren, FXDL und FLHTKL aus Winterlager, Massage			
4. März 2020	Sperrmuell MB, MV Erding abgeholt			
5. März 2020	MV Hausham und Holzkirchen gefahren, Zulassungsstelle, Sperrmuell MB			
6. März 2020	Anhänger geholt, VRSCDX in Wuerzburg geholt, HD Lederjacke			
7. März 2020	Anhänger zurueck			
8. März 2020	Altkleider, VRSCDX gefahren, AH Bernried			
9. März 2020				Der Knochengarten: Thriller (Carol Jordan und Tony Hill 11)  - Mai 2020
9. März 2020	Sperrmuell Hausham, Schlafzimmer raeumen	laufen (ueber Rathausstr), ohne Pause		
10. März 2020	MV Sex im Auto, Zahnarzt, Oliver McDonalds getroffen			
11. März 2020	VRSCDX gefahren, Birgit, Renate, Robert beim Italiener essen			
12. März 2020	FXDL fahren			
13. März 2020	Sperrmuell, Schlafzimmer Nieschen fertig geraeumt			
14. März 2020	Altkleider, VRSCDX fahren, Lukas Sachen geholt			
15. März 2020	Altkleider, MV Erding Disaster, FLHTKL fahren			
16. März 2020	Altkleider, Wertstoffhof, VRSCDX fahren			
17. März 2020	Wertstoffhof MB Elekto, Papiermuell & Sperrmuell, FXDL fahren, Massage			
18. März 2020	Wertstoffhof MB Papiermuell, Wannen Balkon, VRSCDX fahren			
19. März 2020	FXDL fahren			
20. März 2020	FLHTKL fahren			
21. März 2020		laufen (ueber Rathausstr), ohne Pause		
22. März 2020		laufen Schlierach und Tiefenbachstr, ohne Pause		
23. März 2020			Echo einer Winternacht	
24. März 2020		laufen (Schlierach, Rathausstr)		
25. März 2020		laufen (Schlierach, Rathausstr)	Echo einer Winternacht	
26. März 2020	Paletten sägen, Sitz FXDL			
27. März 2020	Schrank Büro raeumen, Kalbsbaeckchen braten, Staubsaugen	laufen Schlierach, Tiefenbachstr, Trigema		
28. März 2020				
29. März 2020		laufen (Schlierach hin und zurueck)		
30. März 2020	Schrank Buero abgebaut			
31. März 2020	einkaufen, spazieren			
1. April 2020				
2. April 2020		laufen (Schlierach, Rathausstr)		
3. April 2020		laufen (Schlierach, Rathausstr)		
4. April 2020	Bad putzen, Nass wischen			
5. April 2020		laufen Schlierach, Tiefenbachstr, Trigema		
6. April 2020	Sparkasse, FLHTKL fahren, Zigarren bestellt			
7. April 2020				
8. April 2020				
8. April 2020	FXDL fahren, einkaufen			
9. April 2020				
10. April 2020	VRSCDX fahren	laufen Schlierach, Tiefenbachstr, Trigema		
11. April 2020	VRSCDX fahren			
12. April 2020	RAV Inspektion	laufen Poetzinger,Schlierach,Rathaus,Trigema		
13. April 2020				
14. April 2020				
15. April 2020	RAV geholt, Pizza backen	laufen Poetzinger		
16. April 2020	FLHTKL fahren, einkaufen, Pizza backen			
17. April 2020	FXDL fahren, Wohnung Erding-Indorf angeschaut			
18. April 2020	Wertstoffhof E-Muell, Sperrmuell, Wannen, FXDL fahren, Schuhschrank, Staubsaugen, Mietvertrag			
19. April 2020	Schlafzimmerschrank Sabine Sachen, FLHTKL fahren, Mietvertrag unterschrieben			
20. April 2020	Kueche abgeloest			
21. April 2020	Wertstoffhof Holz, Schuhe Altkleider MV getroffen, Wohnung Erding angeschaut			
22. April 2020	FXDL fahren, Altkleider			
23. April 2020	Sperrmuell, Altkleider, BJ, Zigarren,VRSCDX fahren	laufen (Schlierach, Rathaus)		
24. April 2020	FXDL fahren,  ED Oliver			
25. April 2020	Altkleider, Keller Schuhe, Pizza backen			
26. April 2020	Pizza backen	laufen Schlierach, Tiefenbachstr, Trigema		
27. April 2020	Steuer 2019 abgegeben			
28. April 2020	VRSCDX fahren			
29. April 2020	Altkleider Schuhe, MV in Riem geholt, zu Hause, MV nach Erding gefahren			
30. April 2020	FXDL fahren			
1. Mai 2020	FLHTKL fahren, AH Bernried			
2. Mai 2020	Keller geraeumt		Echo einer Winternacht	
3. Mai 2020	Bosch Staffel 6	laufen Schlierach, Tiefenbachstr, Trigema		
4. Mai 2020	FXDL fahren, Jeans reparatur, 1und1 Umzug beantragt			
5. Mai 2020	Werstoffhof, Kartoffelsalat mit Bratwurst			
6. Mai 2020	Arbeitszeitverkuerzung Antrag, FXDL fahren			
7. Mai 2020	VRSCDX fahren, FXDL fahren, Massage			
8. Mai 2020				
8. Mai 2020	FLHTKL fahren			
9. Mai 2020	Erding gefahren, Oliver zu Hause, Pizza essen			
10. Mai 2020				
11. Mai 2020	MV Holzkirchen geholt, Sex			
12. Mai 2020	Hagebau Umzugskarton, Jeans abgeholt, Renate Geburtstag, Massage			
13. Mai 2020	Kartoffeln mit Bratwurst, AH Bernried			
14. Mai 2020	Kabel kuendigen			
15. Mai 2020				
16. Mai 2020	FXDL fahren, FLHTKL mit Schnellreiniger, TG Schraenke, Balkon vorne raeumen, Staubsaugen, Schuhe Kartons			
17. Mai 2020	MV Ottenhofen geholt, Sex, nach Erding gefahren, FLHTKL fahren			
18. Mai 2020	FLHTKL fahren, Anwaltin Doris Mayerhöfer, Tilgungsaussetzung beantragt, VRSCDX fahren			
19. Mai 2020	Wertstoffhof, FLHTKL fahren			
20. Mai 2020		laufen (Schlierach, Rathaus)		
21. Mai 2020	Oliver mit Familie da, Spaghetti Carbonara gekocht, FXDL fahren			
22. Mai 2020	Dauerauftrag Miete, FLHTKL fahren, Erding Oliver			
23. Mai 2020	Umzugskarton packen, VRSCDX fahren			
24. Mai 2020	Umzugskarton packen, Gefrierschrank Keller ausleeren			
25. Mai 2020	Umzugskarton packen, Kleidung in Taschen			
26. Mai 2020	Werstoffhof MB			
27. Mai 2020	FXDL fahren			
28. Mai 2020	CB telefoniert			
29. Mai 2020				
30. Mai 2020	Keller geraeumt, FLHTKL fahren, AH Bernied und geilen Sex			
31. Mai 2020	Kellersachen in Auto geraeumt, FXDL fahren			
1. Juni 2020	FLHTKL fahren			
2. Juni 2020	Wohnung Übergabe, FLHTKL Erding fahren, MV Sex in neuer WHG, Oliver grillen			
3. Juni 2020	VRSCDX , FXDL Erding fahren, Oliver essen			
4. Juni 2020	Dänisches Bettenlager, Oliver, Tanja, Fabi essen Emplkeller, MV geilen Sex, Segmueller couch und Bett			
5. Juni 2020	Hausham gefahren, Wohnung raeumen, Spagetti Carbonaa gekocht			
6. Juni 2020	MV geilen Sex, VRSCDX mit Tanja fahren			
7. Juni 2020	Hausham restliche Sachen geholt, Waschmaschine, Essen bei Oliver Tanja			
8. Juni 2020	FXDL fahren, MV geilen Sex, Hagebaumarkt Regale, Sonnenschirm			
10. Juni 2020				
9. Juni 2020	Poco Lampen, Roller Badschrank, Fleischpflanzerl, Lachs kochen			
10. Juni 2020	Hausham, Keller, TG, Wogh geraeumt, Renate, Birgit, Robert Italiener essen			
11. Juni 2020	Bestellung amazon, FLHTKL fahren			
12. Juni 2020	MV Sex auf Balkon, FXDL fahren, Segmueller Bett und Schrank abgeholt			
13. Juni 2020	VRSCDX fahren, Moebel Daenisches Bettenlager geholt, Schlafzimmerschrank, Regale, Tisch, Stuehle aufgebaut			
14. Juni 2020	Gulasch kochen, Schrank einraeumen			
15. Juni 2020	MV geilen Sex, Vorhaenge			
16. Juni 2020	MV geilen Sex, Kartons entsorgt, VRSCDX fahren, VRSCDX mit Tanja fahren, Tanja, Oliver Asiatisch Essen			
17. Juni 2020	Vorhaenge Schlafzimmer, Wohnung Hausham restliche Sachen geholt, TS Jasmin Muenchen geholt			
18. Juni 2020	Einwohneramt, Wurzer Müll entsorgen, Spaghetti Carbonara und Tiramisu			
19. Juni 2020	MV geilen Sex			
20. Juni 2020	putzen, Fleichflanzerl			
21. Juni 2020	FXDL fahren, VRSCDX fahren, VRSCDX mit Tanja fahren			
22. Juni 2020	BW Schrank, Essen			
23. Juni 2020	MV geilen Sex, FLHTKL fahren, FLHTKL mit Tanja fahren			
24. Juni 2020	FLHTKL fahren, AH Bernried			
25. Juni 2020	FLHTKL mit Tanja fahren			
26. Juni 2020	MV geilen Sex			
27. Juni 2020	FXDL fahren, Moosinniger Weiher, FXDL mit Tanja fahren, Sonnenwendfest			
28. Juni 2020	FXDL fahren, VRSCDX fahren, Moosinniger Weiher			Das Boese (Wegeners erste Faelle)
29. Juni 2020	MV geilen Sex			Wie sehr willst du leben
30. Juni 2020	MV geilen Sex, VRSCDX mit Tanja fahren			Der Knochengarten (Tony Hill)
1. Juli 2020	FXDL fahren, Kids, Spagetti Carbonara			Boeses Geheimnis
2. Juli 2020				
3. Juli 2020	FXDL fahren, TSJ nervt zum Sex, zur S-Bahn gefahren			
4. Juli 2020	MV Sex, FXDL fahren, Anhänger Stecker			
5. Juli 2020	FLHTKL fahren, VRSCDX mit Tanja fahren			
6. Juli 2020	Oliver, Tanja grillen			
7. Juli 2020	MV Sex, FXDL fahren			
8. Juli 2020				
9. Juli 2020	FXDL fahren			
10. Juli 2020	MV Sex, FXDL RO fahren			
11. Juli 2020				
12. Juli 2020	MX Sev, VRSCDX mit Tanja fahren			
13. Juli 2020	FLHTKL RO fahren, Oliver grillen			
14. Juli 2020	VRSCDX mit Tanja fahren			
15. Juli 2020	MV geilen Sex, Spagetti Carbonara			
16. Juli 2020	MV geilen Sex			
17. Juli 2020				
18. Juli 2020	FLHTKL Griedel fahren			
19. Juli 2020	FLHTKL fahren			
20. Juli 2020	FLHTKL Nordhorn Wilbers fahren, Mietwagen, Hotel			
21. Juli 2020	Steg am Nordseestrand bei Emden gefahren			
22. Juli 2020	HD Emsbueren, Pier99 essen			
23. Juli 2020	Pier99 essen			
24. Juli 2020	FLHTKL Wilbers abgeholt, Nordhorn Erding gefahren			
25. Juli 2020	FLHTKL fahren, Daenisches Bettenlager Komode, VRSCDX mit Tanja gefahren			
26. Juli 2020	Schnitzel braten			
27. Juli 2020	MV geilen Sex, Sofa Segmueller geliefert, VRSCDX fahren			
28. Juli 2020	MV geilen Sex, Daenisches Bettenlager Tisch und Bank 			
29. Juli 2020	VRSCDX fahren			
30. Juli 2020	Notar Termin Tegernsee, VRSCDX fahren			
31. Juli 2020	VRSCDX fahren, MV geilen Sex, Spagetti Carbonara			
1. August 2020	FXDL RO geholt, MV geilen Sex			
2. August 2020	Pizza essen			
3. August 2020	MV Sex			
4. August 2020	MV Sex			
5. August 2020				
6. August 2020	MV Sex, FXDL fahren			
7. August 2020	FLHTKL fahren, Wohnungsuebergabe			
8. August 2020	FLHTKL fahren, ueber Passau, Deggendorf, LA			
9. August 2020	MV Sex, FXDL fahren, Dorfen Pizza essen			
10. August 2020	VRSCDX fahren			
11. August 2020	MV Sex			
12. August 2020	MV Sex, FXDL fahren			
13. August 2020	Tanja Kaffee trinken da gewesebn			
14. August 2020	MV Sex, FXDL fahren			
15. August 2020	MUCCT5P migration			
16. August 2020	FXDL fahren			
17. August 2020	MV Sex, Spagetti Carbonara			
18. August 2020	MV Sex			
19. August 2020	MV Sex, VRSCDX fahren			
19. August 2020				
20. August 2020	FXDL fahren			
21. August 2020	VRSCDX fahren			
22. August 2020				
23. August 2020	FLHTKL fahren			
24. August 2020	MV Sex			
25. August 2020	MV Sex, FXDL fahren			
26. August 2020				
27. August 2020	MV Sex			
28. August 2020	FLHTKL fahren, Sparkasse Schliersee Geldmarktkonto			
29. August 2020				
30. August 2020	Nudeln essen Tanja, Oliver			
31. August 2020	MV Sex			
1. September 2020				
2. September 2020	FXDL fahren, Fielmann Brille, MV Sex			
3. September 2020	FXDL fahren, MV Sex			
4. September 2020	FLHTKL fahren. MV sex, VRSCDX fahren, Spagetti Carbonara			
5. September 2020	FLHTKL fahren, Arbersee			
6. September 2020	FLHTKL fahren			
7. September 2020	MV Sex			
8. September 2020	MV Sex, FXDL fahren			
9. September 2020	MV Sex, Pizza backen			
10. September 2020	FXDL fahren			
11. September 2020	VRSCDX fahren, Brille Fielmann			
12. September 2020	FXDL fahren			
13. September 2020	VRSCDX fahren			
14. September 2020	FLHTKL fahren, Arber, Bayr. Eisenstein, Regen			
15. September 2020	FXDL fahren, Maxrainer Biergarten			
16. September 2020	FXDL fahren			
17. September 2020				
18. September 2020	FXDL fahren, Zeitlos essen			
19. September 2020	FLHTKL fahren, Regen, Zwiesel, Bayr. Eisenstein, Arber			
20. September 2020	BJ Woerther Weiher, FXDL fahrem			
21. September 2020	VRSCDX fahren			
22. September 2020				
22. September 2020	VRSCDX fahren			
23. September 2020	Cycle Factory Harley kaufen, Hausham Renate, Birgit, Robert Italiener essen			
24. September 2020				
25. September 2020	iPad Sim Karte			
26. September 2020	Putzen			
27. September 2020	FXDL fahren			
28. September 2020				
29. September 2020	Pizza backen			
30. September 2020	FXDL fahren			
1. Oktober 2020	MV Sex			
2. Oktober 2020				
3. Oktober 2020	VRSCDX fahren			
4. Oktober 2020	FLHTKL fahren			
5. Oktober 2020	MV Sex, Interview BMC Phil Wood			
6. Oktober 2020	MV Sex			
7. Oktober 2020	MV Sex			
8. Oktober 2020				
9. Oktober 2020	MV Sex, FXDL fahren, Cycle Factory			
10. Oktober 2020				
11. Oktober 2020	MV Sex, FXDL fahren			
12. Oktober 2020	MX Sex			
13. Oktober 2020				
14. Oktober 2020	MV Sex			
15. Oktober 2020	Restbetrag Wohnung ueberwiesen			
16. Oktober 2020	Cycle Factory, Wi-Reifen			
17. Oktober 2020	Leonie Geburtstagsfeier, MV Sex			
18. Oktober 2020	FXDL fahren			
19. Oktober 2020	Manu Hausham Kaffee getroffen			
20. Oktober 2020	MV Sex			
21. Oktober 2020	MV Sex, FXDL fahren			
22. Oktober 2020				
23. Oktober 2020	MV Sex, FXDL fahren			
24. Oktober 2020				
25. Oktober 2020	MV Sex, FLHTKL fahren			
26. Oktober 2020				
27. Oktober 2020	MV Sex			
28. Oktober 2020				
29. Oktober 2020	Cycle Factory FLSTC bezahlt, V-Rod Umbau, Horizont-IT Interview			
30. Oktober 2020	MV Sex			
31. Oktober 2020	FLHTKL, FXDL fahren			
1. November 2020				
2. November 2020	MV Sex, FXDL fahren			
3. November 2020	MV Sex			
4. November 2020				
5. November 2020	MV Sex, VEP Programm beantragt, FXDL und FLHTKL Winterlager geholt			
6. November 2020	MV Sex			
7. November 2020				
8. November 2020				
9. November 2020	MV Sex			
10. November 2020	MV Sex			
11. November 2020	MV Sex			
12. November 2020	MV Sex			
13. November 2020	VRSXDX fahren, Frikadellen			
14. November 2020	VRSXDX fahren, Rouladen			
15. November 2020	MV Sex, VRSXDX fahren			
16. November 2020	MV Sex			
17. November 2020				
18. November 2020	MV Sex			
19. November 2020	MV Sex, APS Interview			
20. November 2020				
21. November 2020				
22. November 2020	MV Sex			
23. November 2020	Buero Umzug, GoPro Hero 7			
24. November 2020	MV Sex			
25. November 2020	MV Sex			
26. November 2020				
28. November 2020	MV Sex			
29. November 2020				
30. November 2020				
1. Dezember 2020				
1. Dezember 2020	MV Sex			
2. Dezember 2020	MV Sex			
3. Dezember 2020	MV Sex			
4. Dezember 2020	AWS-Certified-Solutions-Architect-Associate			
5. Dezember 2020	AWS-Certified-Solutions-Architect-Associate			
6. Dezember 2020	AWS-Certified-Solutions-Architect-Associate			
7. Dezember 2020	MV Sex, Microsoft Azure Virtual Training Day: Fundamentals			
8. Dezember 2020	Microsoft Azure Virtual Training Day: Fundamentals			
9. Dezember 2020	MV Sex			
10. Dezember 2020	MV Sex			
11. Dezember 2020	Lauch, Hackflesch Eintopf			
12. Dezember 2020	Wirsing gekocht			
13. Dezember 2020				
14. Dezember 2020	MV Sex			
15. Dezember 2020	MV Sex, Notebook geliefert			
16. Dezember 2020				
17. Dezember 2020	MV Sex			
18. Dezember 2020	Heike angeschrieben			
19. Dezember 2020	Azure VM, Control-MV920 auf Notebook, Heike chat			
20. Dezember 2020	Heike Riemer See spazieren und am Abend, telefoniert			
21. Dezember 2020	MV Sex, Heike telefoniert			
22. Dezember 2020				
23. Dezember 2020	MV Sex, Heike telefoniert			
24. Dezember 2020	essen Forstner's, Heike telefoniert			
25. Dezember 2020				
26. Dezember 2020	Heike bei mir, spazieren, Zaertlichkeiten			
27. Dezember 2020	Heike bei mir, spazieren, Essen gekocht, uebernachtet			
28. Dezember 2020	DevOps Project: CI/CD with Jenkins Ansible Docker Kubernetes - install Jenkins			
29. Dezember 2020	MV Sex, DevOps Project: CI/CD with Jenkins Ansible Docker Kubernetes - git, Maven install, Heike telefoniert			
30. Dezember 2020	Agile Crash Course, MV Sex, Heike bei mir			
31. Dezember 2020	Heike zu Hause gewesen und uebernachtet﻿			
				
1. Januar 2021	Heike Sex, Fehringasee spazieren			
2. Januar 2021	Heike bei mir uebernachtet			
3. Januar 2021				
4. Januar 2021	MV Sex			
5. Januar 2021	MV Sex			
6. Januar 2021	Kurs Understanding Jira, Madelene Baby bekommen, die kleine Lea			
7. Januar 2021	MV Sex, VRSCDX laufen lassen			
8. Januar 2021	MV Sex, Heike bei mir, spazieren, geilen Sex (mit Silde)			
9. Januar 2021	Indorf spazieren, Bolognese gekocht, Udemy Kurs Terraform for AWS			
10. Januar 2021	Udemy Kurs Terraform for AWS, Forstner Kaffee,  Heike zu mir gekommen			
11. Januar 2021	Heike bei mir uebernachtet, geilen Sex			
12. Januar 2021	Heike bei mir uebernachtet, geilen Sex	mit Heike trainiert		
13. Januar 2021	Heike bei mir uebernachtet, geilen Sex			
14. Januar 2021	MV Sex, Oliver Kredite			
15. Januar 2021	Heike bei mir uebernachtet, geilen Sex			
16. Januar 2021	Heike bei mir uebernachtet, geilen Sex	Kronthaler spazieren		
17. Januar 2021	Heike bei mir uebernachtet, Sex	walken 20 Min, Uebungen		
18. Januar 2021	MV Sex, Kurs Liquibase, Forstner essen, Spagetti Carbonara	walken 30 Min		
19. Januar 2021	Securing Your AWS Cloud	walken 30 Min		
20. Januar 2021	MV Sex, Kurs Liquibase	walken 30 Min, Uebungen		
21. Januar 2021	MV Sex	walken 30 Min		
22. Januar 2021	bei Heike gewesen, spazieren Riemer See, geilen Sex	walken 30 Min		
23. Januar 2021				
24. Januar 2021	Heike bei mir	walken 30 Min, Uebungen		
25. Januar 2021	Heike geilen Sex			
26. Januar 2021				
27. Januar 2021	MV geilen Sex	walken 50 Min Grass Schleife		
28. Januar 2021	MV Sex			
29. Januar 2021	HL gefahren			
30. Januar 2021	HL übernachtet, Englischer Garten spazieren	Uebungen		
31. Januar 2021	HL übernachtet, Spitizingsee gefahren	Bergtour Untere Firstalm		
1. Februar 2021	MV Sex, Allianz Interview			
2. Februar 2021	MV geilen Sex	walken 30 Minuten, laufen 2 Minuten		
3. Februar 2021	HL bei mir und geilen Sex	walken 30 Minuten		
4. Februar 2021	MV Sex	Uebungen		
5. Februar 2021	Auto waschen	walken 50 Min Grass Schleife, 2*2 Min laufen		
6. Februar 2021	Heike bei mir, geilen Sex	walken 50 Min Grass Schleife, 2*2 Min laufen; walken Grass Schleife mit Heike		
7. Februar 2021	Heike geilen Sex	walken Grass Feldweg, 3 Min laufen, Uebungen		
8. Februar 2021		walken 50 Min Grass Schleife		
9. Februar 2021	MV Sex			
10. Februar 2021	bei Heike gewesen, geilen Sex	walken Grass, 3 Min laufen		
11. Februar 2021	MV geilen Sex, kochen			
12. Februar 2021	MV Sex, kochen	walken Grass 30 Min		
13. Februar 2021	FLSTI Fat Boy geliefert, Mexikanisch gekocht	spazieren		
14. Februar 2021	Heike geilen Sex, Ebersberg Eggsee spazieren	spazieren		
15. Februar 2021		Uebungen		
16. Februar 2021	FLSTI Fat Boy gestartet	walken 50 Min Grass Schleife		
17. Februar 2021	MV geilen Sex, zu Heike gefahren	walken Grass 30 Min		
18. Februar 2021	mit Heike nach Fuessen gefahren, geilen Sex			
19. Februar 2021	Zulassungsstelle			
20. Februar 2021	Pizza backen	walken 65 Min grosse Grass Runde		
21. Februar 2021		walken Grass Schleife 4mal laufen, Uebungen		
22. Februar 2021	MV Sex	walken Grass Schleife		
23. Februar 2021		walken Grass Schleife, Uebungen		
24. Februar 2021	FLSTI kurz gefahren, Ernst Papiere geholt, Heike gefahren, geilen Sex	spazieren um Riemer See		
25. Februar 2021	MV geilen Sex			
26. Februar 2021				
27. Februar 2021	Fat Boy fahren, Heike bei mir, geilen Sex			
28. Februar 2021	Heike geilen Sex	walken Pretzen 75 Min, Uebungen		
1. März 2021	MV geilen Sex, Augenarzt, Fat Boy fahren ausgegangen			
2. März 2021	Fat Boy fahren	walken Grass Schleife, 9 Min laufen		
3. März 2021		walken Grass Schleife, 4 Min und 8 Min laufen		
4. März 2021	MV geilen Sex, Heike gefahren, Sex			
5. März 2021	Heike Sex, Fabi Geburtstag			
